Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Education,IQ,Performance
-0.313753,-0.869101,45,0.19909,-0.0546587,13,95,48.8634
0.321609,0.96195,55,0.128298,0.352786,16,114,64.321
-0.835343,-0.21806,36,-0.615732,-0.508691,11,103,36.3462
-0.789789,0.828451,32,1.50678,0.0062344,13,111,33.7875
-1.28077,-0.4516,41,-0.749321,-1.8388,12,114,41.4122
0.584506,-0.792225,64,0.370589,1.68869,14,121,67.5526
-0.220511,-0.00736146,54,-1.67265,0.149703,13,100,57.4464
1.1279,-0.64221,40,-0.879679,-0.344312,11,94,41.9943
-1.26804,-0.256263,46,-0.035053,0.648215,15,125,55.5729
0.387886,0.149503,48,0.347251,1.78292,6,80,41.9562
0.69899,-0.378662,38,-0.268088,-0.986774,16,114,42.2709
0.605756,0.165852,32,-0.379001,-1.95978,11,109,32.8665
-0.532999,1.78951,57,-1.07729,0.940842,14,86,54.3775
0.248999,-1.02141,37,-0.905785,2.03977,11,90,48.0747
0.864575,1.35203,49,-0.28537,2.33689,14,105,51.0016
0.137023,-0.720095,55,-0.392029,0.955882,14,91,55.9881
1.16575,-1.22419,55,0.652614,-0.349796,15,92,51.8558
-0.391903,0.857475,55,0.227248,0.537851,9,77,46.9115
-0.195832,0.565653,40,-0.899719,0.183475,15,108,46.306
0.780015,0.731443,45,-1.00919,-0.717784,13,103,44.1767
0.382466,0.53933,60,1.41906,1.73845,15,83,61.1023
1.33511,0.314378,37,0.851701,0.336589,6,75,36.7195
0.344937,1.04293,51,-1.36705,-1.43714,16,112,49.7199
-1.05042,-0.891888,47,-1.68288,-0.38558,13,98,47.5838
0.663433,-0.0665816,44,1.50127,0.341036,13,105,42.628
0.727127,0.27515,62,-1.31574,-0.714595,15,104,61.3521
-1.41591,-0.539167,60,-0.358198,-0.356084,13,124,65.8132
-0.917593,0.737324,54,-0.479432,-0.967747,14,133,48.3722
-0.322827,3.0599,44,0.244446,0.394558,12,113,43.5167
-0.177288,-0.00202478,47,-0.10163,0.862578,11,91,41.6004
-0.467437,-0.181119,43,1.53182,0.418431,12,86,43.9659
-0.567006,0.170499,54,-2.34562,1.61441,12,111,60.826
-0.781655,0.74637,47,0.96074,-0.203164,11,105,43.0817
-0.127824,2.39151,43,0.113552,1.57567,14,115,47.0615
-1.35493,-0.244465,57,-0.572992,-0.595892,13,93,59.4681
-0.65808,1.55464,57,1.89974,-0.766691,12,88,51.4519
-0.0420232,-0.266108,50,-0.860219,-0.6918,13,106,50.603
0.623289,0.895272,66,-1.65391,-0.451645,14,109,66.6217
1.40051,0.629316,35,0.504081,-0.920588,12,130,35.077
-0.555509,-1.03962,38,0.532889,-2.12698,16,89,42.2482
0.514027,-0.0171525,43,-0.192657,-0.557819,10,114,45.147
0.496833,-0.267819,61,0.374085,1.72577,11,94,59.0513
-2.10101,1.25588,39,-0.144274,-1.64448,8,83,32.1616
-0.038244,1.43775,55,1.51961,-1.0675,15,98,58.0399
0.706341,-0.778748,44,0.734876,0.149158,13,97,52.7319
-0.207536,0.631027,44,-1.15254,0.483381,16,123,48.3948
-0.271034,-0.236755,57,0.287997,0.134063,13,110,54.2174
-0.372875,-0.406368,51,-0.0325767,2.86445,10,82,44.9717
-1.14163,-1.19307,46,1.0735,-0.871834,9,90,41.545
0.237068,-0.302832,42,0.131774,-1.38,14,96,44.7858
0.426542,0.744984,43,0.198927,-1.11664,14,84,44.4895
0.982798,1.30328,63,-1.08118,-0.381926,8,99,59.891
-0.922736,-0.506826,51,0.267587,-0.93982,14,117,59.6563
0.657594,0.299811,56,-0.428565,-0.42829,9,102,54.2265
-1.09937,0.872745,48,0.500986,-0.762693,9,66,40.6421
-1.13367,-1.16688,54,-1.09172,0.561818,13,107,43.7731
1.70584,1.67347,55,1.36688,2.57056,13,100,57.7328
-0.394856,-1.92007,35,1.17724,1.54913,13,124,38.3227
-0.663427,-2.16044,46,1.29869,1.02596,11,127,41.9475
1.24272,0.0855314,48,-1.08295,0.689645,15,88,48.409
0.71153,3.06724,56,-0.0344361,-1.36973,15,144,58.1544
0.265164,-0.076295,37,0.879669,0.278202,8,91,27.9202
-0.902021,0.197687,38,-0.664373,-0.779752,12,88,38.2395
-0.284199,0.624003,61,-1.47515,0.500235,14,87,57.402
1.18652,-0.703317,41,-0.886137,0.85962,9,86,43.3469
0.0678831,-0.897621,47,1.23217,-2.03775,17,122,51.5261
0.0386777,0.4232,55,-0.785408,0.980353,13,118,57.6635
1.61719,-2.02428,43,0.172214,0.796272,16,108,48.0505
-0.516371,1.3174,58,0.806849,-0.811286,12,102,51.4822
-0.677315,0.53201,52,-0.861711,-0.692569,15,107,53.7488
0.630195,-1.35884,49,-0.899511,0.396048,17,107,51.7781
-1.64527,-1.54989,38,-1.07339,-0.91277,15,111,40.0495
0.238959,-0.825878,46,1.62728,1.1853,14,118,44.3659
-0.111738,-1.01219,57,-1.07732,-0.755418,15,109,55.2936
0.973923,1.72916,65,0.39284,1.79585,13,101,57.884
1.13348,0.877681,50,0.264504,0.287862,11,94,48.6534
-0.991264,-0.481374,53,1.89401,-0.319636,12,93,53.2601
-0.51697,2.00808,60,0.775643,0.660181,13,82,49.5617
-0.794254,0.171551,48,0.55954,0.380372,15,93,53.7779
-1.07632,0.986248,42,0.310078,-0.648046,14,96,41.118
0.0102318,1.89871,54,0.134352,-0.746918,16,114,58.4469
0.752637,-1.13879,48,-1.0296,0.391307,9,77,42.7979
-0.914932,0.301683,57,1.1944,-0.321476,15,106,65.759
0.310843,-1.55743,53,-1.62512,0.500902,15,117,54.9054
1.07375,-1.32989,57,-1.07291,-1.52354,14,93,61.1225
0.0242377,1.61615,50,1.99662,-0.506213,14,114,46.6122
-0.0541363,-0.447121,44,1.39217,0.340028,11,89,36.0044
0.340968,2.77067,50,-0.977504,0.243273,10,86,49.2336
-0.071397,1.1064,41,-1.16141,1.92302,16,133,43.5325
2.34897,1.40286,54,0.16365,1.14291,13,102,55.1521
0.637085,0.400213,63,0.411292,0.869936,13,81,63.2318
0.0534386,-0.096897,41,0.444817,-1.2025,11,92,32.6389
0.237781,-0.618301,46,0.515339,-1.42692,14,101,50.4223
1.36788,-0.860997,47,-0.0320566,1.57467,10,95,51.3244
-1.05743,-0.0157761,47,-0.0673489,-1.51748,12,97,51.3627
1.31495,0.395992,49,0.640939,0.425356,16,132,55.5967
-1.20107,-0.246401,39,-1.91688,1.59989,9,87,39.1988
-2.15231,0.29417,54,-0.05344,0.568037,12,112,53.5243
0.177247,-0.421198,43,-2.1732,-0.650108,11,89,38.4042
1.46504,-1.54854,42,0.298271,-0.694373,16,96,46.9239
1.24948,0.342271,45,-1.35886,0.206852,11,93,46.7432
-0.571289,-0.649517,44,0.704555,-1.22338,11,67,33.9341
-0.423054,0.930181,39,-1.32874,2.35131,12,106,41.8946
0.193379,-0.491951,34,1.34435,1.16068,11,90,36.282
-1.65217,-0.977653,50,-1.7514,-0.847626,12,120,53.99
-1.66105,0.38308,49,0.42244,0.383728,11,96,48.906
0.624467,-0.343586,52,0.5329,-0.765533,14,98,54.8152
0.134538,2.9343,55,-0.10601,0.451318,7,102,53.7033
-0.765244,-1.16193,40,-1.01706,0.650182,16,121,38.2033
-0.143675,0.224912,44,-2.1571,1.06057,9,82,41.9223
-0.536351,-0.108298,75,-0.357974,-0.659541,13,89,63.6781
1.92891,1.11986,46,0.277267,1.08951,13,104,46.1615
-0.443001,0.53166,48,-0.842853,0.34348,10,100,60.1944
1.80781,0.406731,52,0.441949,0.838657,13,112,55.7665
-0.400657,-1.46938,51,1.04772,-1.54078,10,98,41.1291
-1.0134,0.562275,53,-2.00053,-1.14194,15,99,53.1325
-0.26539,-0.207651,40,2.08192,0.148308,11,120,42.827
0.937139,-0.790907,38,-1.17006,-0.966895,13,123,36.9497
1.68558,-2.23421,50,-1.57863,1.53157,14,105,56.6597
0.0580078,0.755095,41,-0.156232,-0.0513958,13,94,35.794
1.5717,-0.828607,46,1.03387,-0.759681,14,99,47.7268
-1.89951,-0.797717,51,-0.678084,0.0689561,17,142,59.5337
-0.468489,0.975766,60,-0.00721152,0.531846,12,109,57.5872
-2.14567,0.146583,63,-0.487874,-0.565224,18,99,60.3887
-0.655349,-0.417912,52,-0.193516,0.634727,14,97,53.2454
0.78641,0.240044,37,-0.614583,-0.103616,11,88,40.4391
0.440041,-1.59615,45,0.353735,-3.29842,13,115,51.1329
-0.634549,-0.22672,41,0.858617,-0.744224,16,105,43.1148
-1.26694,0.698896,44,-3.04996,1.40027,15,136,47.754
1.35801,0.313139,52,-0.00389538,1.0041,11,109,46.8894
-0.0902643,0.473579,52,0.551866,-0.963216,16,100,52.5364
-0.80867,1.53667,52,-1.30708,0.880527,13,107,47.6789
-0.0468828,1.28064,52,-1.3479,1.48523,9,128,50.6864
-0.430798,0.765667,33,-0.905021,0.686829,12,112,30.5775
1.55728,-1.43992,46,-1.2695,-0.124367,14,110,41.5605
0.704254,-0.681479,41,-0.34959,-0.20879,10,105,42.9393
-0.194259,0.544303,34,1.25789,-1.65476,14,113,36.6048
1.17969,2.3181,65,-0.620085,1.45495,17,106,65.0259
-0.875409,0.174864,55,-1.04967,-0.342559,15,100,56.5701
1.91461,-1.00856,61,0.492413,-0.690369,14,90,59.2124
-0.893357,0.987879,68,-1.5585,0.101908,15,105,72.0025
-0.0569217,-2.8515,46,-0.364526,-0.492942,12,92,53.8679
0.761262,-1.43319,45,-2.63648,0.868112,11,97,53.8881
-0.210088,0.793997,43,1.62009,1.09518,14,116,45.1004
-0.636368,-1.19433,36,0.291268,-0.0267309,12,90,40.5822
-1.26401,-0.0888957,52,0.727454,-0.335023,11,90,43.2723
0.299035,0.429969,68,0.333868,2.45665,15,102,68.7367
0.130365,-0.833028,35,-0.344713,0.496984,15,93,48.2591
-0.296052,-0.370435,41,0.450319,-0.526305,7,88,33.3603
-0.262582,1.16197,37,1.00814,0.167713,9,95,39.4046
0.44529,-0.242233,53,-0.0138302,-0.618105,14,91,61.7017
0.636173,-0.851127,44,1.15009,0.573454,10,106,47.9177
0.882826,0.986064,40,-0.393704,0.799511,13,102,36.5057
0.675287,-1.46827,34,0.854764,-0.171181,11,95,35.3654
1.71499,-0.309736,77,0.395891,0.583414,14,107,82.5986
1.35075,0.537363,77,-1.11977,-0.476057,14,100,73.5828
-1.0774,0.0725218,48,-0.254701,-0.104272,14,104,53.9659
0.980924,0.0811632,65,-0.534265,0.0877673,10,80,50.8549
0.891356,0.989565,64,-0.822782,0.848863,16,100,67.1901
-0.169577,-1.51921,45,-1.03101,0.946607,8,78,40.2626
-1.49078,0.692895,55,0.909194,1.85529,16,112,59.789
0.764007,0.970731,62,-0.903209,0.521765,10,83,58.1183
0.86109,1.31586,69,0.371437,-0.312253,13,101,60.8129
-0.573423,0.72958,57,-0.241747,-1.00063,16,107,63.1313
-1.77408,-1.43338,48,1.74988,-0.0306543,14,101,53.3405
0.830601,-1.12934,58,0.499083,1.22775,10,68,44.9848
-0.0418231,1.18603,63,-0.461857,1.24641,15,101,56.0445
1.53939,1.27714,49,-1.04402,-0.451541,16,87,48.9922
1.01991,0.308605,58,-0.862272,-1.12647,16,109,58.8429
-0.209733,0.360384,46,-0.231151,0.357795,13,87,43.5909
0.298074,0.807515,63,0.729885,-0.0902516,18,112,68.7314
-0.313397,1.82826,62,0.12158,1.73555,17,116,60.2271
0.254438,0.535274,45,-0.147973,0.274905,15,85,47.0867
-1.09097,0.519072,39,0.386868,-0.351892,15,93,29.3295
-0.680113,-0.435136,61,-1.69302,-1.41752,14,111,61.8813
-0.655073,-0.0417836,66,-0.956299,0.515304,12,99,57.7059
-1.46361,-1.13545,40,-0.784359,0.875217,12,89,39.7803
-0.509053,0.850121,63,-1.18656,0.688061,14,96,56.4212
0.181851,1.85843,50,-0.353086,-0.0406289,13,85,48.0018
-0.094514,-1.82291,55,-1.35148,1.35273,14,109,56.954
-0.472958,0.451554,46,0.291448,-0.584472,13,107,50.6678
0.55811,0.456479,41,0.691548,-1.34327,14,114,46.4582
-0.143205,1.31306,49,-1.27749,-0.0774917,11,108,54.325
0.326039,0.259319,59,-0.933738,-0.72489,14,106,54.3616
0.530089,0.13807,62,-2.05971,-0.778072,13,79,54.3564
-0.386544,-0.471155,47,-0.23524,-0.0776756,13,105,47.342
-1.0254,0.734817,35,-0.463947,0.238571,13,109,41.4609
0.0240203,0.137141,63,1.77374,0.73244,14,115,61.8954
-1.37701,-1.64525,44,0.350058,0.726087,15,108,45.2588
0.104514,0.324134,48,-1.03763,-1.25245,11,113,51.1986
-0.188978,-0.361865,55,0.968739,-0.653312,13,97,45.9466
-0.212307,0.938931,41,-0.223084,-0.275187,11,94,46.0106
0.0529128,0.581939,64,-0.387427,0.760367,15,109,65.1701
1.79353,-0.865547,43,1.0884,2.22662,12,112,44.1433
1.12556,0.0621158,46,-0.563529,1.17898,15,110,57.3422
-0.524476,0.935572,38,-2.01808,-1.80591,11,104,39.2719
-0.0204257,-0.439142,62,-0.356121,0.575763,15,106,65.6039
1.31364,0.755479,63,-2.51048,0.814873,15,115,68.1899
-0.682546,1.81434,47,-0.725986,0.0712305,15,99,47.0116
-0.631924,-0.0208628,58,0.505458,-1.31785,13,84,41.8154
-0.197993,-0.440364,60,-0.352064,1.45007,14,90,50.4218
1.46599,0.091698,62,0.615162,1.76063,14,99,57.7171
1.14583,-0.802464,52,1.11197,0.635188,12,98,49.1832
-0.842269,0.348864,46,0.269284,-1.53187,12,89,41.8817
-0.28442,-0.237372,62,-0.0340665,-1.75912,11,110,61.502
0.800065,-1.52929,41,-1.66038,-1.00497,10,117,37.1601
-1.444,-0.758965,51,1.2475,-1.49812,13,100,49.7568
-0.712277,1.02102,94,-1.22393,1.45819,15,88,79.8805
0.0980905,0.273795,33,1.05226,2.25088,14,101,36.6005
-0.309418,0.0984458,52,-0.636494,0.863767,19,118,53.2656
-0.230598,0.9921,59,-0.631675,-0.25914,16,93,50.2624
-2.4787,-0.54721,57,0.403564,-0.91825,13,80,45.4125
-1.6744,1.13254,55,0.486503,0.238084,12,81,56.6673
-0.389494,-1.0045,44,1.02946,0.0823194,17,100,56.5719
1.03164,-1.33859,58,-0.666519,1.78464,15,102,58.884
1.1672,0.555869,43,-1.85548,-0.300658,8,86,39.4872
-1.22771,0.256487,64,1.60832,-0.649169,16,100,67.6223
0.828792,-0.442944,36,-0.757777,0.21784,13,114,41.6866
0.990528,-0.843483,50,-1.60537,0.0841999,11,98,48.6575
1.1628,0.132725,58,1.76234,-0.108093,12,86,55.9781
-1.96302,0.4884,60,0.521218,-0.653367,17,117,67.0725
-0.130359,0.101116,55,-0.674291,-0.327848,10,95,53.9528
0.972272,0.233456,45,1.14068,0.035943,13,109,48.8394
0.692553,-0.911377,47,-0.0729867,0.0754393,11,84,37.9356
0.00240324,0.122277,56,-0.275701,0.224314,13,94,44.9512
1.29284,0.646176,52,1.47111,0.0364353,8,74,43.1558
1.26577,-0.316499,35,0.719019,-1.3309,9,97,40.5853
-0.153557,-0.287821,48,-0.355966,1.31141,4,76,38.6675
0.00633941,-0.315953,61,-0.399664,0.24388,8,86,50.4098
1.30071,1.64319,53,1.06622,-0.0147522,11,81,51.1166
-1.72036,-0.349966,61,0.342846,-1.33377,12,69,51.2631
0.502977,-0.184064,52,-0.248109,1.1375,12,88,47.7242
-1.93359,-0.650328,66,-1.31934,-0.352628,15,99,58.8936
0.976783,0.865168,40,-0.46913,-0.375648,12,107,42.6121
1.229,-0.107676,32,-1.60053,0.469635,14,106,34.7605
1.98679,0.258231,46,-0.673517,0.883007,15,88,44.7519
1.34976,-0.523465,38,0.394291,-0.849854,11,84,49.2891
-0.371878,0.925125,45,-0.182519,-0.106337,10,73,43.8592
1.16693,-0.887719,35,0.190409,-0.557839,13,109,38.0713
1.23101,1.57285,42,1.66847,0.562949,12,90,35.6428
0.0402096,0.497332,28,1.05078,0.254286,10,68,34.2562
-0.085566,-1.52013,51,1.07886,0.226957,14,98,50.5489
-0.26433,-0.664341,56,-1.64439,0.0876262,15,120,60.5006
-0.977881,1.67665,53,0.37076,0.731623,13,83,50.249
-1.42969,-0.965919,59,0.223566,-1.92619,17,107,59.4101
-0.831985,-1.03264,24,1.10845,-0.451112,12,119,26.411
-1.58796,1.68618,45,0.863195,1.96023,13,110,47.4907
-0.310473,-0.288389,40,-0.188795,0.930616,11,110,40.8087
-0.47511,0.833212,52,1.98613,0.439899,12,84,48.1844
-0.876861,1.21839,52,1.39936,0.129654,15,110,51.5579
-0.133057,-1.18528,42,-2.16589,0.392816,14,100,42.3465
-2.36466,0.287919,44,-2.64425,-1.17442,9,71,36.1781
-0.713999,-1.15053,42,1.16184,-1.03133,17,125,53.7694
0.037146,1.13623,51,0.258734,0.920076,12,91,45.2504
0.55309,-1.65496,29,-1.87127,-0.080109,17,103,32.696
1.56797,-0.657757,48,1.05544,-0.186752,9,91,52.5536
-2.30456,1.63164,63,-0.30443,-0.33194,13,107,66.2024
-1.1775,0.351402,50,1.54082,1.89394,10,101,49.0831
-0.880646,-1.65442,56,0.184524,-0.392886,13,96,51.8118
-0.358138,-0.0159529,47,0.0479175,0.342033,10,98,48.4891
0.811881,0.0525134,48,-0.876365,1.49412,12,70,42.2657
1.66576,-1.72365,64,0.745455,2.38225,7,77,49.2811
-1.50701,0.813919,38,-1.41467,-2.8165,8,93,39.1256
-0.0198234,1.04999,64,0.70678,-0.406556,15,91,63.5554
1.76581,-1.31163,66,-1.50541,2.16772,14,97,65.8458
0.111371,-2.82004,57,1.14851,-0.719781,15,96,58.4041
-0.850501,-0.0904229,44,1.99222,-1.29464,13,104,48.1099
-0.290371,1.24923,44,-0.938133,0.506467,10,91,39.5668
-1.10891,-0.157686,38,-1.03049,-0.271511,11,99,43.2275
1.3705,0.0688108,56,-0.985402,-0.459408,16,134,58.5
-0.0344344,-1.28961,47,1.51264,0.523604,15,104,43.5989
-0.458651,1.00915,43,-0.976828,0.230606,13,100,47.3361
0.1586,1.08192,59,0.121529,-1.00202,14,110,57.376
-0.00483398,-0.225164,49,-1.18281,-0.657373,16,92,49.0031
1.58021,1.75485,67,-1.60525,-0.840332,12,97,63.0023
0.300853,-0.0422707,54,0.0898671,0.500937,16,116,60.1816
0.0105082,0.679225,53,1.85904,-0.88232,20,119,60.3464
-0.0469373,0.274512,58,-0.336708,0.35053,11,88,54.0286
-0.577802,-0.389656,58,-0.127454,-0.270526,15,86,52.4954
0.979343,0.853595,50,-0.538811,-0.12777,13,94,49.1704
0.100272,1.41007,61,0.815349,-0.315052,13,110,63.2632
-0.239835,0.354914,54,-0.220735,-0.0838947,7,58,43.1958
-1.41838,-0.172863,45,-0.297859,0.185208,13,113,47.7115
-0.743217,0.19651,49,-0.326536,0.330845,13,106,58.2783
-1.612,-0.73792,43,-0.265099,-0.901955,11,97,46.0556
0.209886,0.587114,57,-1.53824,-0.671197,9,108,64.9923
-0.631609,0.0851878,50,0.80193,0.209006,17,111,50.543
-0.348089,-0.628485,41,-0.558404,-1.37203,12,74,45.3591
1.1426,0.44511,33,1.32607,1.14617,13,123,38.5422
-0.725751,-1.32774,45,1.64687,-0.98708,12,86,40.3348
-1.1714,0.0899173,53,1.05611,-0.777137,18,112,58.9507
0.0945774,0.402827,41,-2.07156,-1.91019,10,102,34.0255
-0.329738,0.130936,46,-0.664617,1.45239,13,77,44.0452
-0.104589,0.387477,44,-0.731805,0.31882,10,94,40.4396
1.87511,0.396922,51,-0.0488939,0.879031,13,94,50.5927
-1.27582,0.114666,56,-0.16034,-0.288287,10,72,52.0092
-1.50919,-1.44495,55,0.0189975,1.23417,11,64,38.7695
0.0129446,-1.05435,61,-0.252165,0.982765,15,105,61.2366
0.318435,-1.06643,46,-0.264599,0.234384,9,76,42.7708
-0.634726,0.583666,55,1.47362,-0.800433,13,92,50.1016
-1.14661,-0.730818,45,1.54805,-0.557752,12,88,43.7647
-1.74049,-0.593949,52,0.717387,-1.23132,13,101,58.8864
0.998238,-0.931419,35,1.23996,0.194649,13,101,30.9125
0.689716,2.13013,54,-0.700024,0.670289,14,117,56.7436
-1.32216,-0.696242,62,0.570231,-0.207146,8,88,53.7358
-0.0145796,0.632367,64,0.131592,-2.26305,13,102,59.0289
-0.552449,-0.374856,39,0.296813,-0.17612,14,103,45.7256
-1.47015,1.22072,64,0.25104,0.0300108,12,89,59.051
0.504813,0.216767,39,1.15246,0.466299,14,113,44.1822
-0.319138,0.107661,48,-0.672185,0.520384,16,111,46.118
-1.84573,1.73581,65,-1.02426,0.40266,16,97,70.6226
0.559986,0.855325,64,0.947813,0.244312,16,106,69.5165
0.0250238,-0.0404604,60,0.575664,-1.11234,15,113,63.9781
0.561717,0.468614,64,1.7967,-0.905123,14,89,50.1348
-0.0588726,-0.922077,50,0.577244,-1.07113,13,97,53.6824
1.25631,-0.276582,37,-0.851043,-0.342295,8,75,34.6189
0.63913,-0.28604,30,1.69919,1.5655,14,122,32.9374
-0.244691,0.161302,57,1.64404,-0.44537,16,94,55.8096
-1.67494,1.15186,63,-0.362113,-0.342389,11,111,60.0734
0.594728,-0.0501166,61,-1.90496,-0.183423,13,108,57.3686
-1.25373,-0.791515,41,0.32891,0.429374,12,81,40.0243
-0.492291,1.70646,46,2.05658,0.696909,11,102,43.182
-0.264092,-0.518021,60,1.98769,-0.741698,12,92,54.0565
-1.60071,-2.65448,39,0.79902,-2.49951,12,100,44.132
-0.0253894,-0.161999,49,0.470426,0.981952,13,85,47.8208
-0.330704,-0.225092,49,-0.728655,0.468243,12,78,47.775
-0.826349,-0.970646,66,-1.13726,1.20357,13,114,66.48
-0.38341,1.18604,58,-0.0617457,1.96883,17,120,64.8042
-0.961321,-0.06035,29,-0.0918639,-1.41009,11,101,31.9491
-0.177444,-0.0271061,32,0.639937,-0.170918,14,149,25.5695
0.394111,-1.4983,42,-1.54497,0.973929,11,90,45.0658
1.43571,-0.675826,53,-0.163184,2.64008,8,96,49.8355
-0.804438,-0.715086,41,-0.791901,-1.51697,8,79,37.7496
-0.10578,-0.398674,66,-0.338884,-0.0605114,14,113,68.1766
0.546004,-1.79438,31,-0.430726,-0.425866,11,98,31.6616
1.2599,2.67038,34,0.427089,-1.74278,13,123,34.918
1.17633,0.0447519,50,0.456289,-0.342208,12,95,49.8277
1.07588,-0.039446,39,0.759141,0.361276,14,79,45.5389
1.23003,-0.119584,53,-0.950905,2.19463,14,106,54.5196
-0.0685678,0.632478,46,0.812599,1.9045,16,133,52.2408
0.00393322,-1.98181,40,-1.46064,-1.24101,15,123,42.8189
-1.02537,-0.988369,45,1.35021,0.040758,14,113,52.4342
-0.315241,-1.71178,47,-0.628061,0.0426135,13,96,41.4214
-0.852575,0.955257,48,0.394839,-0.551973,14,112,47.936
0.093714,1.01306,53,-1.11974,0.456533,15,103,57.5915
0.449339,0.683257,53,0.722863,0.76271,16,109,52.1968
-1.20284,0.545499,53,-1.61266,-0.229177,16,108,55.6154
0.215307,0.553309,55,-2.19722,0.313581,10,68,51.6981
0.325792,0.731508,65,-0.130279,0.8829,13,109,54.0394
-0.0227372,1.53592,66,-1.06616,-1.14008,15,102,65.6056
0.415459,0.146892,61,0.377376,-0.120084,14,79,54.9965
-0.501157,-0.463479,51,-1.0992,-0.887204,12,111,53.892
-0.099413,0.907983,67,-0.332928,0.669261,15,111,62.9741
-0.915553,-0.91505,51,-1.22793,-0.0461165,20,118,64.2137
-0.94209,0.124582,56,-0.0509744,-0.192321,16,99,64.7774
0.0604551,-0.0304166,35,-1.8391,-0.711309,11,89,34.9611
-0.518882,-1.54929,46,0.0515483,-0.505153,13,115,46.4511
0.103474,-0.0976641,56,1.02889,-0.0479059,14,75,55.1286
1.00093,0.618669,48,0.0741554,1.19409,16,111,45.7979
0.10717,-0.612501,45,-1.13254,1.47375,12,101,47.5473
-1.33737,0.412463,57,1.05716,-0.211567,18,126,60.4928
0.257089,0.88913,41,-0.292263,-0.685806,13,116,44.9216
1.46543,1.56839,52,-0.604756,-1.08792,16,92,52.9861
0.801037,1.22055,50,0.445396,1.14199,16,108,49.915
0.236325,-0.22065,36,0.779695,0.334774,10,69,31.914
-1.7859,-1.31765,59,1.55079,-1.05364,14,92,57.527
-0.406234,0.453466,33,0.826996,-1.65617,10,93,41.5604
-0.546369,0.984589,50,0.125837,0.0868577,10,104,52.3434
-0.0864544,-0.103563,47,-0.24238,1.38517,15,104,43.6647
-1.28662,-1.52868,61,-0.521025,0.0388985,10,99,57.1709
1.31604,-0.831192,55,0.336357,-1.29764,12,85,46.9676
1.28051,1.79351,49,0.848905,0.871622,13,100,51.8739
-0.458808,-1.25172,55,-0.295421,1.688,12,97,59.3862
-0.267655,-0.625172,32,-0.596649,0.120088,12,107,26.1914
-1.22514,-0.12351,65,0.57199,-1.34176,16,129,65.4854
-1.48803,0.0437058,56,-0.0947941,1.28458,15,110,52.3678
-0.0899207,-0.0906561,65,1.59852,0.0865638,16,105,63.2651
-0.166892,-0.934929,40,0.506927,-0.835087,13,104,37.4915
1.45422,-0.375617,40,0.0883336,0.472929,12,94,42.8807
-0.306935,1.21215,44,1.19286,0.843023,13,109,47.9261
1.52626,0.467734,54,0.215037,0.276358,15,94,56.6841
-0.147154,-0.211976,57,-0.369336,-0.937001,15,92,55.4284
-0.352961,0.934902,61,0.142743,-1.2136,19,107,56.533
0.382131,0.218913,36,0.251531,1.29661,12,109,37.9061
-1.02747,-0.918305,40,-0.235424,0.356997,11,105,43.315
-0.72601,-1.08745,64,-0.361621,0.0519515,13,97,61.43
-0.100063,1.30889,40,1.47606,0.263932,14,119,44.8955
-1.66397,0.997266,44,0.567148,0.100636,12,90,50.3485
-0.959793,1.11822,49,1.82464,-0.464266,13,105,50.2278
-0.620113,-0.104599,42,-0.811227,-0.454528,8,94,38.1552
0.620496,0.960399,45,1.90919,-0.599696,15,112,53.1651
1.01472,0.582191,53,0.760351,1.21676,13,85,50.2357
-1.69497,-1.51175,56,-0.546136,-0.11477,13,107,57.8174
-0.662886,-0.813974,61,-0.217389,1.04104,16,96,56.9125
0.743604,-0.108648,59,-0.017612,0.186081,11,112,56.165
-0.32403,0.195847,39,0.389229,0.24685,12,92,41.1173
0.178253,-1.03796,35,0.0723874,0.561098,9,69,40.0585
-0.109607,-0.0988103,57,-0.33028,-0.0374402,13,103,46.3008
-0.519777,-0.333221,54,0.700443,-1.3969,11,109,55.1848
0.457665,0.12837,54,-0.0416168,-1.6586,16,106,59.9115
-0.360158,-0.64125,46,-0.1942,-1.43352,13,120,44.232
-0.78058,0.78518,69,1.14257,-0.00737255,13,92,66.3936
-0.278182,-0.549886,49,-0.189104,-1.3786,9,82,39.5394
-0.0243687,1.02365,31,-0.905851,-0.36228,13,99,35.016
2.26704,-0.983688,30,2.46192,1.41613,7,82,31.9002
1.00419,1.99316,69,0.653617,-0.520246,14,88,67.6104
-0.55844,0.198429,23,0.92858,-1.41007,12,113,24.005
-1.58668,-0.14329,58,-0.148719,-0.375511,15,116,61.3341
-0.733586,-1.55973,42,-0.976699,-0.77566,15,125,49.8747
-0.352076,0.225558,40,-0.481309,0.0936524,9,75,35.2083
-0.952794,-1.64841,43,-0.371194,0.375284,10,99,44.4013
1.26484,1.10076,69,-0.0294719,-0.925733,15,95,68.4458
-1.16753,-0.496589,42,-0.17864,-0.173726,13,88,41.3237
1.58743,1.38273,53,0.684373,1.08312,11,84,46.632
1.05852,-0.570377,48,-0.674,-1.93697,9,76,45.5161
0.813216,-0.468175,63,0.429705,0.21368,14,88,62.9961
0.358451,0.160324,56,-0.385727,-0.213708,14,106,57.4638
0.64664,0.738621,54,0.816013,1.5155,11,85,50.5911
0.114172,-0.193484,61,0.0216847,-0.540955,18,115,67.8365
0.817538,0.108414,34,-1.51E-05,0.972942,14,109,36.9452
